SK_ID_CURR,Probability,Prediction,Actual
100183,0.16588678528519069,0,0.0
100185,0.22074843618004789,0,0.0
100186,0.3028975898527221,0,0.0
100188,0.07495329410362661,0,0.0
100189,0.6764344539058131,1,0.0
100190,0.251262104199519,0,0.0
100191,0.1504292979917249,0,0.0
100192,0.6396897781081949,1,1.0
100193,0.32622843315620703,0,0.0
100194,0.7260649836984058,1,0.0
100195,0.15682558958933002,0,0.0
100196,0.36819044701631487,0,0.0
100197,0.44307955830606577,0,0.0
100198,0.34638238884768324,0,0.0
100199,0.4679371772457161,0,0.0
100200,0.28633668003129126,0,0.0
100201,0.08783084318238585,0,0.0
100202,0.6713919571942728,1,0.0
100203,0.1659275921613426,0,0.0
100204,0.4646460422672423,0,0.0
100205,0.49488291459399864,0,0.0
100206,0.6813193269743187,1,0.0
100207,0.3888235576016016,0,0.0
100208,0.38393214262391084,0,0.0
100209,0.4791513367740659,0,1.0
100210,0.1928607609159057,0,0.0
100211,0.48440663522196714,0,0.0
100213,0.2966443741044793,0,0.0
100214,0.49932608646480675,0,1.0
100215,0.26465837796843394,0,0.0
100216,0.17263906609863877,0,0.0
100217,0.3881318369210473,0,0.0
100218,0.16543686228237295,0,0.0
100219,0.1822940395874695,0,0.0
100220,0.2267643601433832,0,0.0
100221,0.08643144278254224,0,0.0
100224,0.422785229897343,0,0.0
100225,0.27606543875396555,0,0.0
100226,0.4073714980827012,0,0.0
100227,0.41755945439291187,0,0.0
100228,0.3460677447049481,0,0.0
100229,0.23430178738179316,0,0.0
100230,0.6299139633901961,1,0.0
100231,0.4224618043299759,0,0.0
100233,0.24084200989481674,0,0.0
100234,0.2803877499653524,0,0.0
100235,0.5872444457878718,0,0.0
100236,0.4923771805448663,0,0.0
100237,0.6059913492353447,1,0.0
100238,0.37978125677925895,0,0.0
100239,0.41701121279941283,0,0.0
100240,0.6632261654612465,1,0.0
100242,0.26625200428365203,0,0.0
100243,0.44942118202277,0,0.0
100244,0.4706222012883092,0,0.0
100246,0.7381832233372106,1,1.0
100247,0.5791577031775413,0,0.0
100248,0.5091115037665918,0,0.0
100249,0.5705700325781599,0,0.0
100250,0.30506246354885563,0,0.0
100251,0.24020132266156657,0,0.0
100252,0.3848630922511556,0,0.0
100254,0.14443346197863427,0,0.0
100255,0.23820845778171995,0,0.0
100257,0.19155755357860008,0,0.0
100258,0.4502709497861817,0,0.0
100259,0.5497066642232813,0,0.0
100260,0.2066567295168105,0,0.0
100261,0.1922750910561293,0,0.0
100262,0.417316129140365,0,0.0
100263,0.5985996292816946,1,0.0
100264,0.22907121595793267,0,0.0
100265,0.3838677059242238,0,0.0
100266,0.13399447790922459,0,0.0
100267,0.2288671378300098,0,0.0
100268,0.6627859508763636,1,0.0
100269,0.6398846471575255,1,0.0
100270,0.12312712873089325,0,0.0
100272,0.687251090402511,1,0.0
100273,0.5221156530102314,0,1.0
100274,0.16635311056561358,0,0.0
100275,0.16786177740961175,0,0.0
100276,0.5344164059930937,0,0.0
100277,0.2938328035858408,0,0.0
100279,0.4259701464960692,0,0.0
100281,0.3592533102130642,0,0.0
100282,0.4202198043858082,0,1.0
100283,0.3262249642396869,0,0.0
100284,0.3721421050835241,0,0.0
100285,0.3821268783976912,0,0.0
100286,0.4355097162298159,0,1.0
100287,0.26950361595329486,0,0.0
100288,0.59981314226059,1,0.0
100289,0.09159165392888716,0,0.0
100290,0.6706260223773478,1,0.0
100291,0.6296502991457791,1,0.0
100292,0.48969876464625256,0,0.0
100293,0.1869876287253833,0,0.0
100294,0.27015936529347406,0,0.0
100295,0.6181666737631986,1,1.0
100296,0.21486851604629584,0,0.0
100297,0.5093486505697914,0,0.0
100298,0.3223025406276016,0,0.0
100299,0.15537292215628132,0,0.0
100300,0.5232949916334548,0,1.0
100301,0.7021015250015151,1,1.0
100302,0.6543604543247673,1,0.0
100303,0.4493853586731354,0,0.0
100304,0.14860798761514657,0,0.0
100305,0.5331321723046824,0,0.0
100307,0.26872461848426316,0,0.0
100308,0.1732950554340357,0,0.0
100309,0.3071884441235034,0,0.0
100310,0.6152435622111646,1,0.0
100313,0.15932264536540813,0,0.0
100314,0.25747898097200195,0,0.0
100315,0.34261431751604665,0,0.0
100316,0.26052819854187415,0,0.0
100317,0.11247817723172478,0,0.0
100318,0.22324884278656115,0,0.0
100319,0.3599496200337639,0,0.0
100320,0.43231689264874146,0,0.0
100321,0.6113569385271258,1,0.0
100322,0.26774061923366577,0,0.0
100323,0.3485635879872164,0,0.0
100324,0.2512767616792327,0,0.0
100325,0.4485542455920312,0,0.0
100326,0.6672371028346157,1,1.0
100327,0.5531550378923116,0,0.0
100328,0.15864068823824548,0,0.0
100329,0.4487012334308046,0,0.0
100332,0.6485628280003005,1,0.0
100333,0.3403735719681723,0,0.0
100334,0.3509745907199665,0,0.0
100335,0.15266230527326805,0,0.0
100336,0.5538934951668053,0,1.0
100337,0.22183999965238824,0,0.0
100338,0.08757906833962155,0,0.0
100339,0.1970008999678844,0,0.0
100340,0.3418904709495648,0,0.0
100341,0.2997671778532826,0,0.0
100342,0.7426372604330578,1,0.0
100343,0.2884461498508019,0,0.0
100344,0.24606576495705867,0,0.0
100345,0.5486411909750721,0,0.0
100346,0.09911710489951144,0,0.0
100347,0.28764483991716044,0,0.0
100348,0.18778634434551417,0,0.0
100349,0.42086488722301824,0,0.0
100350,0.2629302107507232,0,0.0
100351,0.32403144599090417,0,0.0
100353,0.6136361127692934,1,0.0
100354,0.6633440661148422,1,0.0
100355,0.645968944285282,1,0.0
100356,0.4414322756960423,0,0.0
100357,0.1859447646175681,0,0.0
100359,0.3050894296602592,0,0.0
100360,0.11434961958937118,0,0.0
100361,0.2539306700216348,0,0.0
100362,0.21061839518115485,0,0.0
100363,0.15250679345431212,0,0.0
100364,0.28516035681610163,0,0.0
100365,0.4697902595306174,0,0.0
100366,0.2739552030863339,0,0.0
100368,0.40343138582787547,0,0.0
100369,0.2138433350858941,0,0.0
100370,0.30159888656398154,0,0.0
100371,0.1117921472638774,0,0.0
100372,0.307322796345765,0,0.0
100373,0.24210221584681269,0,0.0
100374,0.2948160087800761,0,0.0
100375,0.3538452499417219,0,0.0
100376,0.4362901024639302,0,0.0
100377,0.34923885478029115,0,0.0
100378,0.3866321268489519,0,0.0
100379,0.49779753272321914,0,0.0
100380,0.2530559055695413,0,0.0
100381,0.2694013474316285,0,0.0
100383,0.628366359315315,1,0.0
100387,0.42162594495486,0,0.0
100388,0.1894912641926749,0,0.0
100389,0.11087004044972805,0,0.0
100390,0.08603014614198376,0,0.0
100391,0.21008499087874688,0,0.0
100392,0.5472925675306288,0,0.0
100393,0.0894131551723817,0,0.0
100394,0.2589528865296509,0,0.0
100395,0.11476849350195806,0,0.0
100396,0.7228458791995128,1,1.0
100397,0.10258536675557181,0,0.0
100398,0.13813110052862362,0,0.0
100400,0.24552439469662582,0,0.0
100401,0.4158091670373239,0,1.0
100402,0.30011656514495855,0,0.0
100403,0.5182871083657096,0,0.0
100405,0.5804997743125588,0,0.0
100406,0.36531969511606616,0,0.0
100407,0.3267926890865439,0,0.0
100408,0.4635307428976644,0,0.0
100409,0.47295124151100004,0,0.0
100410,0.08049082992936943,0,0.0
100411,0.4794802258218029,0,0.0
100412,0.3991167279920362,0,0.0
100413,0.2547738334861501,0,0.0
100414,0.4328023056019424,0,0.0
100415,0.25765042099946267,0,0.0
100417,0.16322182189435405,0,0.0
100418,0.3253542100565549,0,0.0
100419,0.44782347347513324,0,0.0
100420,0.3422325046795192,0,0.0
100421,0.19242100750045454,0,0.0
100423,0.35590309515630336,0,0.0
100424,0.48538996346481666,0,1.0
100425,0.29076037589001874,0,0.0
100427,0.13569705711417404,0,0.0
100428,0.12101076528228785,0,0.0
100429,0.7268644374064113,1,0.0
100430,0.5183102179516198,0,0.0
100431,0.6482802966465483,1,0.0
100432,0.3092623929105393,0,0.0
100433,0.22018781374508362,0,0.0
100434,0.32819007287862306,0,0.0
100435,0.12901084294519702,0,0.0
100436,0.306859070838342,0,0.0
100437,0.10666305925090733,0,0.0
100439,0.6739620859621119,1,1.0
100440,0.22706409693054547,0,0.0
100441,0.19404394897458013,0,0.0
100442,0.15128799390392234,0,0.0
100443,0.31289978033802535,0,0.0
100448,0.31848500168820526,0,0.0
100449,0.1847151082388944,0,0.0
100451,0.43676221299112716,0,0.0
100452,0.5916739623004168,1,1.0
100453,0.22351841361995672,0,0.0
100454,0.21019722537732669,0,0.0
100455,0.1392095490086662,0,0.0
100456,0.6364735926767241,1,0.0
100457,0.32235876222277265,0,0.0
100458,0.32790860560875384,0,0.0
100459,0.5003418943609339,0,0.0
100460,0.237196532625776,0,0.0
100461,0.2868461402446806,0,0.0
100462,0.18568466440177714,0,0.0
100463,0.21041629278111243,0,0.0
100464,0.4623727938760796,0,0.0
100465,0.1823285439672746,0,0.0
100467,0.49694907999644383,0,0.0
100468,0.46631061376961075,0,0.0
100469,0.25154810153910373,0,0.0
100470,0.08983389609013942,0,0.0
100471,0.39440651616877836,0,0.0
100472,0.6460052288890207,1,1.0
100473,0.337268870451583,0,0.0
100474,0.12758091991171364,0,0.0
100475,0.4760268849062213,0,0.0
100476,0.5533797909634459,0,0.0
100477,0.6605398963249709,1,1.0
100478,0.37510371037334106,0,0.0
100479,0.5451816863016385,0,0.0
100480,0.29565238019785567,0,0.0
100481,0.16332522218713166,0,0.0
100482,0.3430408314661672,0,0.0
100485,0.5675192987229781,0,1.0
100486,0.21483245815279187,0,0.0
100487,0.5318917991041401,0,0.0
100488,0.11654598987373978,0,0.0
100489,0.298349743681856,0,0.0
100490,0.639806750450603,1,1.0
100491,0.7224578076844567,1,0.0
100492,0.12380830544252057,0,0.0
100493,0.3699270769392852,0,0.0
100495,0.2760600973546286,0,0.0
100496,0.45124928793903496,0,0.0
100497,0.14672663137816527,0,0.0
100498,0.6468143612440379,1,0.0
100499,0.23942178972779288,0,0.0
100500,0.1485228346338561,0,0.0
100501,0.16931006844354582,0,0.0
100502,0.19221175787515504,0,0.0
100503,0.35380946104390193,0,0.0
100504,0.4977158177036748,0,0.0
100505,0.19644427667161288,0,0.0
100506,0.48697428206109894,0,0.0
100507,0.38002359583065404,0,0.0
100508,0.18083644085542483,0,0.0
100509,0.1908763068832277,0,0.0
100511,0.40982275599428364,0,0.0
100513,0.23955844366377746,0,0.0
100514,0.25573495843555955,0,0.0
100515,0.4154025905529856,0,0.0
100516,0.13738608709007227,0,0.0
100518,0.32467867556414914,0,0.0
100519,0.32584589768424577,0,0.0
100520,0.4726971058665934,0,0.0
100521,0.5909183252850362,1,0.0
100522,0.5020268620883687,0,0.0
100523,0.40457017875108936,0,0.0
100524,0.2844470615832381,0,0.0
100525,0.4871557224321213,0,0.0
100526,0.5431623737529025,0,0.0
100527,0.15309940700609967,0,0.0
100528,0.35306834841464996,0,0.0
100529,0.4243041893691601,0,0.0
100530,0.3331024718285802,0,0.0
100531,0.32484357366074007,0,0.0
100532,0.624149041405432,1,0.0
100533,0.12854473916891843,0,0.0
100534,0.3135672116754671,0,0.0
100535,0.2771392235282822,0,0.0
100536,0.2970304569322199,0,0.0
100537,0.4203525272199598,0,0.0
100538,0.7030359467894952,1,0.0
100539,0.06946080824664247,0,0.0
100540,0.643418465521535,1,1.0
100541,0.7383598083368301,1,1.0
100542,0.24690191813781165,0,0.0
100543,0.41980556055232265,0,0.0
100544,0.7327538387987607,1,0.0
100545,0.18116306282251446,0,0.0
100546,0.5257343165637761,0,0.0
100547,0.7126787975730068,1,1.0
100549,0.5619002580946217,0,0.0
100550,0.32476414455481734,0,0.0
100554,0.26327743110699525,0,0.0
100555,0.5870253505783483,0,0.0
100556,0.21771629583399765,0,0.0
100557,0.21589708307842873,0,0.0
100558,0.7267359268118434,1,0.0
100559,0.11900626067089776,0,0.0
100560,0.4618150840018395,0,0.0
100562,0.6498226499594025,1,0.0
100563,0.5252947313007628,0,0.0
100564,0.42093014993712397,0,0.0
100565,0.30917723162360194,0,0.0
100566,0.19123139395886896,0,0.0
100567,0.709039887556128,1,1.0
100570,0.2740273905939034,0,0.0
100571,0.5832066486965884,0,0.0
100572,0.2840569227917954,0,0.0
100573,0.4141272023785168,0,0.0
100574,0.24840202776834722,0,0.0
100575,0.10736471359683625,0,0.0
100576,0.3158053150811155,0,0.0
100577,0.16567741420279797,0,0.0
100578,0.43590915686147486,0,0.0
100579,0.3424787166693761,0,0.0
100580,0.323737237526412,0,0.0
100581,0.18489582994568665,0,0.0
100582,0.18906050463367605,0,0.0
100583,0.3360382158439432,0,0.0
100584,0.6029705132629162,1,0.0
100585,0.4758885293160576,0,0.0
100586,0.41988127692015614,0,0.0
100587,0.3141594525881448,0,0.0
100588,0.2503311328693733,0,0.0
100589,0.257767125838504,0,0.0
100590,0.36263874263247553,0,0.0
100593,0.19188652467235112,0,0.0
100594,0.46898795987871733,0,0.0
100595,0.3058812725308412,0,0.0
100596,0.5521899572552396,0,0.0
100597,0.28439004529653855,0,0.0
100598,0.498503934707473,0,0.0
100599,0.5463450692276549,0,0.0
100600,0.3045065045336802,0,0.0
100601,0.30354100142407076,0,0.0
100603,0.44783632135984247,0,0.0
100604,0.1957661665760506,0,0.0
100605,0.2277978666808344,0,0.0
100606,0.2456192370394216,0,0.0
100608,0.5689788378643997,0,0.0
100609,0.612272703334093,1,0.0
100610,0.3970824816029818,0,0.0
100611,0.27463487115509727,0,0.0
100612,0.2723773733252499,0,0.0
100614,0.5745521540121942,0,0.0
100615,0.34064327314853265,0,0.0
100616,0.5065435885871122,0,1.0
100619,0.40745722288416225,0,0.0
100620,0.15937242581075556,0,0.0
100621,0.11524096378663275,0,0.0
100623,0.13325188853572595,0,0.0
100624,0.46931512079274024,0,0.0
100626,0.0812098661702886,0,0.0
100627,0.11603963084688788,0,0.0
100628,0.3897140471678314,0,0.0
100629,0.24379749352344923,0,0.0
100630,0.17347434906949968,0,0.0
100631,0.25207589045298323,0,0.0
100632,0.18152310419846032,0,0.0
100633,0.5422053672120923,0,0.0
100634,0.24207143715289284,0,0.0
100635,0.5552868876619163,0,0.0
100636,0.4285849758407367,0,1.0
100637,0.0821998493506198,0,0.0
100638,0.524968377133519,0,0.0
100639,0.341256894998336,0,0.0
100640,0.24727122156362444,0,0.0
100641,0.7191268318480524,1,1.0
100642,0.38742791321979225,0,0.0
100643,0.11422877597099995,0,0.0
100644,0.2029634690675728,0,0.0
100645,0.33197842203561223,0,0.0
100646,0.5885093566199636,0,1.0
100647,0.3423126400641549,0,0.0
100648,0.4856029975405681,0,0.0
100649,0.6747599535619947,1,1.0
100650,0.6168139195060356,1,1.0
100651,0.2134209687674812,0,0.0
100652,0.22730803159841073,0,0.0
100653,0.5864423500235051,0,0.0
100654,0.534216785029353,0,0.0
100655,0.3554029664904749,0,0.0
100656,0.18816937058267832,0,0.0
100657,0.06324342697965904,0,0.0
100658,0.631233272091676,1,0.0
100659,0.2687151244422601,0,0.0
100660,0.17960730186530963,0,0.0
100661,0.40551762332289326,0,0.0
100662,0.22802303481475605,0,0.0
100663,0.4843091843290046,0,0.0
100664,0.2299353793025821,0,0.0
100665,0.5344110450261023,0,0.0
100666,0.49879371690891056,0,0.0
100667,0.36361607023851406,0,0.0
100668,0.6109942847196761,1,0.0
100669,0.29682666967545634,0,0.0
100670,0.18207902809344628,0,0.0
100671,0.06064633699190242,0,0.0
100672,0.5861517112762775,0,1.0
100673,0.3188702020371782,0,0.0
100674,0.34397098828252576,0,0.0
100675,0.4313594495233077,0,0.0
100676,0.45086979788821935,0,0.0
100678,0.434474370771303,0,0.0
100679,0.25364875697282546,0,0.0
100680,0.31277213092627437,0,0.0
100681,0.5088680386386012,0,0.0
100682,0.5053139357888277,0,0.0
100683,0.3238951702439035,0,0.0
100684,0.10526432152974143,0,0.0
100685,0.22424087800612635,0,0.0
100686,0.06981621264642945,0,0.0
100687,0.4640872385480401,0,0.0
100688,0.597537777179963,1,0.0
100689,0.17768462673153165,0,0.0
100690,0.6482062589662709,1,1.0
100691,0.4137997846223635,0,0.0
100692,0.27639067845231274,0,0.0
100693,0.26519260152068547,0,0.0
100694,0.16511953292928322,0,0.0
100695,0.19252899844409285,0,0.0
100696,0.5208317165995369,0,0.0
100697,0.1571286415676855,0,0.0
100698,0.22138828614753717,0,0.0
100700,0.5344532253368783,0,0.0
100701,0.3011794620917564,0,0.0
100703,0.27633449736784826,0,0.0
100704,0.15756217236104295,0,0.0
100705,0.5579422608662661,0,0.0
100706,0.35884126246627474,0,0.0
100707,0.13234412068785142,0,0.0
100708,0.4253882056281101,0,0.0
100709,0.20002956160557314,0,0.0
100710,0.3893010318279251,0,0.0
100712,0.09777278164170052,0,0.0
100713,0.4368629441522028,0,1.0
100714,0.3052320126009598,0,1.0
100715,0.6945067750537067,1,0.0
100716,0.35091344087817494,0,0.0
100717,0.6571501457636097,1,1.0
100718,0.10008121496188319,0,0.0
100719,0.15567059182470575,0,0.0
100720,0.3078981069013241,0,0.0
100721,0.2453509071984663,0,0.0
100722,0.34913844510168185,0,0.0
100723,0.4826536799897577,0,0.0
100724,0.555405822549902,0,0.0
100725,0.2602357732319561,0,0.0
100726,0.7283074026930993,1,0.0
100727,0.35566456549300846,0,0.0
100728,0.527569751783127,0,0.0
100730,0.03875538039711134,0,0.0
100731,0.1052644012465141,0,0.0
100732,0.3586401547682538,0,0.0
100733,0.6022699827509187,1,0.0
100734,0.10632923536822256,0,0.0
100735,0.33326378455738714,0,0.0
100736,0.3788559420359209,0,0.0
100737,0.15891271828470144,0,0.0
100738,0.3862437286009324,0,0.0
100739,0.15157755413184915,0,0.0
100741,0.7109607748365029,1,0.0
100742,0.4287832141388149,0,0.0
100743,0.16267184800990225,0,0.0
100746,0.2125210403100602,0,0.0
100748,0.450626696099715,0,0.0
100749,0.40102631925985865,0,0.0
100750,0.44815664057971183,0,0.0
100755,0.5523373007314683,0,0.0
100756,0.2294117570410508,0,0.0
100757,0.4505827043193559,0,0.0
100758,0.4155555963900136,0,0.0
100759,0.1773166046387965,0,0.0
100761,0.12447321573128811,0,0.0
100764,0.18442964140966447,0,0.0
100766,0.45003645790647256,0,0.0
100767,0.5229088846151085,0,0.0
100768,0.18137547888230565,0,0.0
100769,0.24705557537724798,0,0.0
100771,0.43595579335245593,0,0.0
100773,0.3435493496815585,0,0.0
100774,0.3871808382591163,0,0.0
100775,0.5515903661155277,0,0.0
100776,0.35223092667371114,0,0.0
100778,0.1518066464608362,0,0.0
100779,0.08580100772888528,0,0.0
100780,0.28578493621405443,0,0.0
100781,0.4268461052843984,0,0.0
100782,0.4676166061015572,0,0.0
100783,0.6608817206182188,1,0.0
100784,0.3332000885793394,0,1.0
100785,0.2760839530419684,0,0.0
100786,0.2160372480982626,0,0.0
100787,0.1803090777389858,0,0.0
100788,0.11245018453261804,0,0.0
100789,0.2020019520734568,0,0.0
100790,0.5310908357126793,0,0.0
100793,0.372183792696528,0,0.0
100794,0.2733847021602001,0,0.0
100795,0.5190377390521425,0,0.0
100796,0.6252276132356648,1,1.0
100798,0.2785551376552262,0,0.0
100799,0.2746457144432963,0,0.0
100800,0.2694564923545455,0,0.0
100801,0.5011946158021121,0,0.0
100802,0.5063083351142607,0,0.0
100803,0.2773777674437803,0,0.0
100804,0.7382711801928089,1,0.0
100805,0.21960763362045835,0,0.0
100806,0.14001686352760456,0,0.0
100807,0.4883416709729704,0,0.0
100808,0.43053502374161795,0,1.0
100809,0.2843532126012346,0,0.0
100810,0.6259091758741935,1,0.0
100811,0.22990312489221187,0,0.0
100812,0.050767072849979805,0,0.0
100813,0.17678362142583395,0,0.0
100814,0.09288105458528902,0,0.0
100815,0.2055554865177184,0,0.0
100816,0.3249214196856422,0,1.0
100817,0.6919079021326157,1,0.0
100818,0.3414155732640719,0,0.0
100819,0.3018481011648917,0,0.0
100820,0.37785147309184636,0,0.0
100821,0.382595831952937,0,0.0
100822,0.5177706343819982,0,0.0
100824,0.4295560152315403,0,0.0
100825,0.6343923707160806,1,0.0
100827,0.6405922772938398,1,0.0
100828,0.5058396110378899,0,0.0
100829,0.2828759302646197,0,0.0
100831,0.47209212464890077,0,0.0
100832,0.16450150933840935,0,0.0
100833,0.4188345306960804,0,0.0
100834,0.2339982708797291,0,0.0
100835,0.5924998667602582,1,0.0
100837,0.13461423362326855,0,0.0
100838,0.6754117657190495,1,0.0
100839,0.701763950106972,1,1.0
100840,0.45800520286275864,0,1.0
100841,0.6409003770325851,1,0.0
100842,0.10295178244842261,0,0.0
100843,0.05846919479369699,0,0.0
100844,0.23090188427570132,0,0.0
100845,0.67846690570299,1,0.0
100846,0.6102984067042183,1,0.0
100847,0.19214083999422507,0,0.0
100848,0.14867489122256347,0,0.0
100849,0.43793652749043666,0,0.0
100850,0.559155342735168,0,0.0
100851,0.38601808678335525,0,0.0
100852,0.2496973782591809,0,0.0
100853,0.4822446979437181,0,0.0
100854,0.6511373359943636,1,0.0
100855,0.5313223152250318,0,0.0
100856,0.1845409907603451,0,0.0
100857,0.2986406969135207,0,0.0
100858,0.539817487289239,0,0.0
100859,0.31575499447756655,0,0.0
100860,0.5803485785840568,0,0.0
100861,0.37132103633086605,0,0.0
100862,0.403593662874789,0,0.0
100863,0.12846332391869064,0,0.0
100864,0.5024176655895719,0,0.0
100865,0.32311921784740655,0,0.0
100866,0.3021457253700424,0,0.0
100867,0.33986567115109195,0,0.0
100868,0.44109862613270184,0,0.0
100869,0.5915198655232529,1,0.0
100870,0.16016063933912225,0,0.0
100871,0.6532381903929402,1,0.0
100873,0.1536289260620354,0,0.0
100874,0.3910571870616264,0,0.0
100875,0.11715341642645981,0,0.0
100876,0.20097207701704214,0,0.0
100877,0.45765117369128583,0,0.0
100878,0.35501727226918794,0,0.0
100879,0.5783634781424197,0,1.0
100880,0.11041708814570578,0,0.0
100881,0.5272041830167385,0,0.0
100882,0.3144761550594847,0,0.0
100883,0.589482990304312,0,0.0
100884,0.6941224417442271,1,0.0
100885,0.2689921475497618,0,0.0
100886,0.10292978382331601,0,0.0
100887,0.24700055075506228,0,0.0
100888,0.07731643521482245,0,0.0
100889,0.07744661736611404,0,0.0
100890,0.14895720066580023,0,0.0
